sentence,score
私 は たくさん の 仕事 を し ます 。,4.407257239998593
私 は... あの 人 の 子供 の ため の 慈善 活動 を し ます 。,4.405247042300114
私 は 我々 の 頭 を 何 を し ます 。,4.401473621480486
私 は 、 ここ で 、 この 課題 について 私見 を し ます 。,4.400493510120246
私 は 、 あなた に ある 通り の 口づけ を し ます 。,4.399990195111215
私 は あらゆる 方法 で その 子供 を 持っ て いる ふり を し ます 。,4.399283026229389
私 は いつも よそ が ある ふり を し ます 。,4.397841091149921
私 は ただ こんな の よう な 行為 を し ます 。,4.397467647978391
私 は 色々 と て 色々 と 苦しい 経験 を し ます 。,4.396395189542086
私 は 私 を 見 て 読書 を し ます 。,4.394445523951047
私 は ちょっと もっと 、 色々 な こと と で 何 を し ます 。,4.393553479447412
"私 は "" "" の の 、 で 、 議論 を し ます 。",4.389223803447134
私 は そんな よう な 変人 を し ます 。,4.3885473943392785
私 は 決して あなた の 肩 の 中 を 跳び 真似 を し ます 。,4.385637341506731
私 は 、 私 自身 の ケア を し ます 。,4.384593128827284
私 は 、 もう 少し の 時間 活動 を し ます 。,4.384108855544015
私 は あなた も の よう に 、 そこで 生活 を し ます 。,4.3800212287468625
私 は 色々 な 意見 表明 を し ます 。,4.378457098433317
私 は この 町 で 多く の 共同 事業 を し ます 。,4.378219380425355
私 は みんな 、 お で て て まあ な 働き を し ます 。,4.378136881854439
私 は 僕 の 人生 で 最も 多く の 仕事 を し ます 。,4.376771304880073
私 は 、 私 について 詳細 な 評決 を し ます 。,4.374975096192922
私 は おぞましい ふり を し ます 。,4.370135125766562
私 は この ゲーム を どう クリア する か を し ます 。,4.3689605148196184
私 は 私 に いろいろ な 助言 を し ます 。,4.366236341093668
私 は いつも 誰 か を 傷つける ふり を し ます 。,4.361361770036508
私 は 、 よく 、 自分 の 中 で いろいろ な 体験 を し ます 。,4.360197841090576
私 は 今 の 仕事 を し ます 。,4.359687459539965
私 は 「 人生 の 小 さ な 時 、 仕事 を し ます 。,4.3575143461656145
私 は 「...... 私 の 私 の 人生 の 手助け を し ます 。,4.356780379376034
私 は ちょっと だまし そう な 経験 を し ます 。,4.354174260244827
私 は それ より も とても 辛い 口調 を し ます 。,4.342853373473457
私 は ある もの の 経験 を し ます 。,4.33403432007134
私 は 、... 私 の こと を 信じよ と 努力 を し ます 。,4.328269906050171
私 は ( あなた の 味方 を し ます 。,4.3280503687631535
私 は 、 この 部分 について 、 私 自身 で 議論 を し ます 。,4.325140152886525
私 は 彼 の もと 仕事 を し ます 。,4.320128171878639
私 は 、 誰 の 名前 も なかっ たり 、 異なる 顔 を し ます 。,4.315966158488009
私 は 、 あなた と 一緒 に 旅 を し ます 。,4.30910054818025
私 は 毎日 1 日 6 時間 仕事 を し ます 。,4.306991216997285
私 は 何 か で 話 を し ます 。,4.299948021547337
私 は ずっと 他 の 人 と 一緒 に 生活 を し ます 。,4.296000428051228
私 は お 休み を し ます 。,4.295216714440779
私 は 、 私 を し ます 。,4.283880143195968
私 は すぐ に 、 彼女 と 関係 する こと を し ます 。,4.280813172869807
私 は みんな 、 ここ の 中 で たくさん の 事 を し ます 。,4.279220708579193
私 は 自分 を 思い 、 仕事 を し ます 。,4.277220627065932
私 は 彼 に 命令 無視 の 悪戯 を し ます 。,4.276473826681032
私 は また 様々 な 小さな 仕事 を し ます 。,4.273624477053714
私 は 、 彼 と 私 の 契約 を し ます 。,4.268829756410722
私 は これ しか ない こと を し ます 。,4.264934622648246
私 は そんな とき も 何 か を し ます 。,4.263628733164586
私 は いろいろ な 品々 の 絵 付け を し ます 。,4.257935109305067
私 は 君たち が 生まれ た 時 から 世話 を し ます 。,4.25020118538439
私 は いろいろ と 考え 、 みんな が いろいろ と 工夫 を し ます 。,4.250065723257759
私 は 君 と 仕事 を し ます 。,4.247056784641406
私 は 私 探し を し ます 。,4.24661220871209
私 は あなた の 心臓 の 研究 を し ます 。,4.246440425697953
私 は よく この 仕事 を し ます 。,4.236875017811526
私 は 私 を 助け ます 、 私 は あなた 自身 を し ます 。,4.229292586415812
私 は あなた に し あ ね なき こと を し ます 。,4.227644063532393
私 は 簡単 な 話 を し ます 。,4.225706146488521
私 は いつも 小さ な 顔 を し ます 。,4.222227510706651
私 は 、 この よう な 試み を し ます 。,4.221431176824474
私 は それ を 元 に 、 いろいろ な 話 を し ます 。,4.213094821972077
私 は こう 言う こと だ が 、 本当は 離婚 を し ます 。,4.211608921300254
私 は 、 時々 、 私 たち と 会話 を し ます 。,4.210730706996135
私 は 彼 の もの と は 違う 体験 を し ます 。,4.21046047264298
私 は 時々 この 街 で 仕事 を し ます 。,4.202143482956359
私 は あの よう な 言い回し を し ます 。,4.199662758016491
私 は ご 用 を 成さ ん という 署名 を し ます 。,4.1938057103582
私 は 僕 で 彼 を 攻撃 する 準備 を し ます 。,4.191075971962326
私 は いつも 彼女 の 顔 を 見張る こと を し ます 。,4.19044740075124
私 は ここ で 2 回 の 結婚 を し ます 。,4.189281783293491
私 は それ を し ます 。,4.1892610255279905
私 は 色々 な 方向 に 立ち 、 いろいろ な 仕事 を し ます 。,4.187144811551263
私 は 私 の 経験 を 元 に 話 を し ます 。,4.18394069084101
私 は こう な やり方 で 仕事 を し ます 。,4.182478620094334
私 は 時々 、 彼 と 仕事 を し ます 。,4.169845916518805
私 は を 取り除く 決断 を し ます 。,4.162141638035698
私 は 自身 の 「 お 手伝い 」 を し ます 。,4.157655622932039
私 は 、 もう もう 正常 な こと を し ます 。,4.1456513850725445
私 は ただ 、 彼 の お 手伝い を し ます 。,4.1396480386314325
私 は 何 で も 得 ない そ ぶり を し ます 。,4.1387909904239395
私 は 私 を 捕まえる 準備 を し ます 。,4.134759253829384
私 は 、 お話 を し ます 。,4.133330070917836
私 は いくつ か の 異なる 経験 を し ます 。,4.127498441459451
私 は 「 彼 は こんな こと を し ます 。,4.124014002373943
私 は の 、 すべて の こと を し ます 。,4.120761141942293
私 は みんな 、 おぞましい 生活 を し ます 。,4.12067953226952
私 は 自分 の 監督 業 を し ます 。,4.11532876402781
私 は 、 私 が 言っ た 通り を し ます 。,4.097690230627347
私 は あなた の せい で 嫌 だ こと を し ます 。,4.092768836993051
私 は 私 たち と 私 たち の よう な 活動 を し ます 。,4.0925866676871845
私 は そこ に 私 が 座っ て 仕事 を し ます 。,4.091922016095757
私 は こう の 対応 を し ます 。,4.091609372190088
私 は 」 に 書か れ た 「 勉強 を し ます 。,4.088681492746029
私 は もっと も 自分 を 優先 する 選択 を し ます 。,4.085199028027596
私 は 時々 同じ 相手 と 同じ よう な こと を し ます 。,4.083514964870799
私 は これから 仕事 を し ます 。,4.079180721680868
私 は よく ない こと を し ます 。,4.078247488073772
私 は 、 あなた と 旅 を し ます 。,4.074195928177467
私 は まして 返事 を し ます 。,4.067719160103832
私 は それ は この ゲーム で 終わっ て おり 、 私 を し ます 。,4.064973125744955
私 は この 日 の よう な 体験 を し ます 。,4.064898309548543
私 は 私 の マネ を し ます 。,4.063973303131391
私 は 2 人 と 話 を し ます 。,4.0603986397477145
私 は これ を 利用 する 努力 を し ます 。,4.050897128134287
私 は この 発言 を し ます 。,4.0494608941186945
私 は いつも ひっ つき たい と 思い 、 私 たち を し ます 。,4.047151610456222
"私 は いつも "" で "" で )"" と 言う 言い方 を し ます 。",4.045558015848409
私 は 恐らく 、 あなた や あなた の 様 な 仕事 を し ます 。,4.040219249300777
私 は 他 の 誰 も が その 準備 を し ます 。,4.038471643722781
私 は また 、 仕事 を し ます 。,4.036448751124671
私 は 有名 な こと を し ます 。,4.032573112440013
私 は いつも 、 私 の 目 に は よく 見える こと を し ます 。,4.031177108981721
私 は 人生 の 全 期間 ( この間 ) を し ます 。,4.0243816561653425
私 は あなた の 私信 を し ます 。,4.023258355977822
私 は 、 とても とても 、 よく 、 いろいろ 色々 な こと を し ます 。,4.022009158734017
私 は 、 私 だけ を し ます 。,4.021453637970136
私 は 彼女 の ため に お願い を し ます 。,4.020769418352074
私 は これ に 返事 を し ます 。,4.017199348626262
私 は また 私 の 作品 の 多く に 、 こう 仕事 を し ます 。,4.0169254672155015
私 は あなた を 救お う 決心 を し ます 。,4.013922475206505
私 は 1 年間 の 仕事 を し ます 。,4.006751030716524
私 は に 乗っ て 旅 を し ます 。,4.000357443462392
私 は あなた の 前 で 、 ひと き あ な 恋 を し ます 。,3.999000721959266
私 は いつも 女性 の ため に 仕事 を し ます 。,3.9963713972195967
私 は 、 この 場所 の 人々 の ため に この 仕事 を し ます 。,3.992961279646437
私 は ある こと を し ます 。,3.9925519986068005
私 は あなた の 彼女 を よく 使い ます 仕事 を し ます 。,3.989397825878418
私 は わたし の ご を ねぎらい を し ます 。,3.9840114495746706
"私 は "" 私 は 多く の こと を し ます 。",3.983618754620836
私 は この 部分 で こう いっ た 思い込み を し ます 。,3.974193748023027
私 は あなた に 何 も いわ ず に 仕事 を し ます 。,3.969677771577745
私 は この 経験 を し ます 。,3.968138599001545
私 は 、 いつも 、 その 部分 で 様々 な こと を し ます 。,3.9632092574802886
私 は まるで 、 自分 を 見 つ という こと を し ます 。,3.9599189938201906
私 は この 主張 を し ます 。,3.9564799762076435
私 は それ に 反論 する ふり を し ます 。,3.9523938697150336
私 は この 話 を し ます 。,3.9491272515320945
私 は それ の 手伝い を し ます 。,3.948708108971981
私 は 彼女 の 心 を ず 頑迷 な 思い を し ます 。,3.9415259578372956
私 は 、 いつも 同じ こと を し ます 。,3.9338599538229797
私 は ホームシック を し ます 。,3.933304051952271
私 は 何 か の 賭け を し ます 。,3.9326508239017706
私 は 私事 を し ます 。,3.9146702856519813
私 は それ を 知ら ない ので 、 僕 と 話 を し ます 。,3.914614402764936
私 は 、 私 の 手 を 離さ ず 、 仕事 を し ます 。,3.9038925001940443
私 は あの 女 に 「 』 と 恋 を し ます 。,3.8987919437208785
私 は おそらく 、 こう いっ た ふう な 使い方 を し ます 。,3.896476458688282
私 は もう 一 年 を し ます 。,3.8959272520509027
私 は ( または ) の ふり を し ます 。,3.8937767488974147
私 は ただ で ある と 思う ふり を し ます 。,3.889467539879843
私 は あの 男 と 同じ こと を し ます 。,3.8890885895196994
私 は 皆さん の 体 に し て 仕事 を し ます 。,3.88531757151157
私 は 私 の 心 に 満ち た 思い を し ます 。,3.885225290115183
私 は 主 の 前 で 話 を し ます 。,3.8797330962431436
私 は... 私 と 共に 仕事 を し ます 。,3.8763492000732613
私 は 時々 、 一緒 に いろいろ な 仕事 を し ます 。,3.8710120707955404
私 は 彼 を 信用 しよ う と 努力 を し ます 。,3.8672668308684863
私 は これ で 次 の 意味 を し ます 。,3.865597913011702
私 は この 選択 を し ます 。,3.8646914595044133
私 は 今日 、 そんな こと を し ます 。,3.86314382738413
私 は この よう な 共同 体 を し ます 。,3.8411185783584214
私 は そこで 仕事 を し ます 。,3.834271278520281
私 は あなた の 父 と 一緒 に 食事 を し ます 。,3.818242628866121
私 は 最初 に あなた の 側 で 仕事 を し ます 。,3.8157529859232406
私 は... それ を 「 私 自身 」 という 言い方 を し ます 。,3.8101326130418633
私 は その 者 の 仕事 を し ます 。,3.808885979244675
私 は 何 度 も 私 を 相手 に 大便 を し ます 。,3.806381988810101
"私 は ""......"" の 言葉 を 引用 を し ます 。",3.7975547353466745
私 は 、 彼 と は 何 で も 知ら ない ふり を し ます 。,3.7961094980186036
私 は ここ で あなた の 子供 たち の ため に を し ます 。,3.792337030770808
私 は 以下 の 経験 を し ます 。,3.784134796160328
私 は 小さな 仕事 を し ます 。,3.781930217412209
私 は この 説明 を し ます 。,3.773113011888076
私 は ご 気 が つく と 、 じっと お 手伝い を し ます 。,3.7693763022653908
私 は 私 の を し ます 。,3.755685308120178
私 は 「 あなた と 旅 を し ます 。,3.752255904397427
私 は あなた の 手 で の 者 の 生活 を し ます 。,3.748354983514781
私 は 、 これから この 仕事 を し ます 。,3.746555973340957
私 は たくさん いろいろ な ところ で こう いっ た こと を し ます 。,3.7450448366871187
私 は 彼 の 名前 を 付け 、 彼 の 仕事 を し ます 。,3.742169429851009
私 は 、 あなた の 中 で ある 一 通り を し ます 。,3.7416585568699676
私 は この よう に お願い を し ます 。,3.735512467428481
私 は 、 私 の 身 の 都合 から 、 お願い を し ます 。,3.734224222781239
私 は みんな あの 人 の よう な 思い を し ます 。,3.7250835742760446
私 は 今日 、 あなた の お 手伝い を し ます 。,3.7239409795989413
私 は の 中 に いる という 言い方 を し ます 。,3.7225827874547703
私 は 、... そして 、 彼ら の いる 部屋 で 何 を し ます 。,3.710300675127648
私 は 、 ご 目 に は 、 、 その お返し を し ます 。,3.7096179925796386
私 は いつも 、 以下 の こと を し ます 。,3.6732135707765354
私 は 次 の 提案 を し ます 。,3.663401090596076
私 は 自分 の 人生 最後 の 仕事 を し ます 。,3.6624653019914692
私 は 、 彼女 の こと について 心配 を し ます 。,3.658547319924785
私 は 今日 の 私 の 仕事 の 説明 を し ます 。,3.655153738582995
私 は これから も 仕事 を し ます 。,3.649684526487179
私 は 自分 の 死 に 気付い て 、 私 探し を し ます 。,3.6448761706972794
私 は 人生 の 仕事 を し ます 。,3.644761696542848
私 は これ な こと を し ます 。,3.628051784912586
私 は 「 私 は 私 たち の こと を 知り 話 を し ます 。,3.6135931766977696
私 は 私 が 思う よう な こと を し ます 。,3.611915292865876
私 は この 中 で 一つ の こと を し ます 。,3.609854977694597
私 は 私 の 友達 の 声 真似 を し ます 。,3.602290705288053
私 は これ を 信じ ます な こと を し ます 。,3.596557444613263
私 は 私 を 恐れ て 、 ひどい こと を し ます 。,3.5948412310545548
私 は あなた の 言う よう に な 暮らし を し ます 。,3.5861740513047713
私 は とても の ない 生 と 生き た 経験 を し ます 。,3.5769762558941065
私 は あなた の まわり を ぐるぐる 通る 仕事 を し ます 。,3.5749977909005426
私 は この 話 について に なっ た ふり を し ます 。,3.5728343448983493
私 は あなた の ため に を し ます 。,3.569354111529197
私 は あなた の 身体 が 私 を 誘惑 する こと を し ます 。,3.5599187587827688
私 は よく こう いっ た こと を し ます 。,3.554852044362809
私 は 私 です を し ます 。,3.554596502731214
私 は この 法律 の 作り方 を し ます 。,3.5512164614889796
私 は とても のどか な 思い を し ます 。,3.5505300484648807
私 は 何 か を し ます 。,3.545924645727016
私 は たくさん の 小さ な 仕事 を し ます 。,3.532617159433571
私 は 何 度 も こう いう こと を し ます 。,3.5245325306247777
私 は... あなた の 仕事 を し ます 。,3.5225903201709676
私 は あなた の 足 を 掴ん で 、 邪魔 を し ます 。,3.5101175538941294
私 は 、... という 言い方 を し ます 。,3.4975286487276582
私 は 、 次 の 選択 を し ます 。,3.4971696123908957
私 は 主 な 要素 の 説明 を し ます 。,3.4918245211827474
私 は 「 彼 の 手 の 中 で 私 は 恋 を し ます 。,3.491745143785592
私 は あなた の ため に 恋 を し ます 。,3.4912823548506458
私 は こんな 私 の せい で いろいろ な こと を し ます 。,3.475599047982673
私 は もう 自分 の 仕事 を し ます 。,3.456970463123076
私 は 非常 に この よう な 見方 を し ます 。,3.446954898948996
私 は いろいろ な 企業 と の 仕事 を し ます 。,3.440542858924268
私 は そこ で 私 の 仕事 を し ます 。,3.4318132856190724
私 は 、 何 を し ます 。,3.4270087905978435
私 は 私 に いろいろ な 配慮 を し ます 。,3.4248298517964595
私 は 私 の 妻 に 「 あなた の 世話 」 を し ます 。,3.4183729070792617
私 は これ に 反対 する 決心 を し ます 。,3.4170593386840467
私 は これ まで も な 仕事 を し ます 。,3.4154915050868064
私 は あなた の 声 の 声 の 番組 の 仕事 を し ます 。,3.394534028306328
私 は 私 を も も 、 皆様 に お願い を し ます 。,3.392189561076375
私 は と は 異なる こと を し ます 。,3.388417244121232
私 は 、 仕事 を し ます 。,3.388341335286773
私 は 皆さん と 一緒 に 仕事 を し ます 。,3.3874177145361077
私 は 、 私 の 言葉 を 、 これ まで 通り なに を し ます 。,3.3857160325894435
私 は これ を 見 て 、 心から 哀惜 を し ます 。,3.385278407488733
私 は そこ で 色々 な こと を し ます 。,3.384287993081105
私 は 私 の 、 同じ 人 と 同じ よう な 経験 を し ます 。,3.383992193565682
私 は 、 いつも から だ 、 という よう な こと を し ます 。,3.3837906838039364
私 は 様々 な 経験 を し ます 。,3.372426704112492
私 は 私 の 手伝い を し ます 。,3.3709047038168993
私 は 、 私 の 身 に 辛辣 な 見方 を し ます 。,3.3631142271611325
私 は すべて の 仕事 を し ます 。,3.360513713487548
私 は その後 、 次 の こと を し ます 。,3.349079693316148
私 は ここ で 仕事 を し ます 。,3.3470666363191133
私 は 私 の もと で は 仕事 を し ます 。,3.3453526134319223
私 は ただ 一 人 私 の 世話 を し ます 。,3.3442953875063974
私 は あなた の お 相手 を し ます 。,3.3198957316527116
私 は さまざま な 仕事 を し ます 。,3.319489666753119
私 は 「 お 気持ち じゃ ない こと を やり ます こと を し ます 。,3.313957886570019
私 は 、 彼女 の 「 主 です 」 です こと を し ます 。,3.3034907787819345
私 は 何 か 仕事 を し ます 。,3.3025420980347624
私 は 次に の よう な こと だけ を し ます 。,3.298172416166233
私 は そう し て 色々 な こと を し ます 。,3.2961902655377955
私 は これ を 知ら ず 、 心配 を し ます 。,3.2856198030182964
私 は 、 私 の 、 です まし た た こと を し ます 。,3.283567014454135
私 は あなた の 、 より まし た こと を し ます 。,3.274116402932898
私 は 私 と いい 違い の こと を し ます 。,3.272194228805903
私 は 次 の 事 を し ます 。,3.2685311954513336
私 は 色々 な 仕事 を し ます 。,3.2651485565080187
私 は 他 の もの に つけ て 様々 な こと を し ます 。,3.251666030509976
私 は 、 私 の 味方 を し ます 。,3.24545514313969
私 は 彼女 に こう の お願い を し ます 。,3.245243155427064
私 は ここ で は 私 の こと を を し ます 。,3.2358504930280048
私 は 何等 か と 同じ こと を し ます 。,3.2142349026291392
私 は 、 そして 、 この こと を し ます 。,3.2134683218005824
私 は 我々 に も 似 て いる こと を し ます 。,3.1857966950584258
私 は 、 より まし た こと を し ます 。,3.1761900314456155
私 は 何 年 も 続い た こと を し ます 。,3.1760825882474126
私 は 彼 に 似 た こと を し ます 。,3.1746322318699987
私 は 、 「 私 の 仕事 」 を し ます 。,3.1725877151642714
私 は とても お 気味 じい こと を し ます 。,3.1598055734677297
私 は 簡単 な こと を し ます 。,3.1198087685332623
私 は 、 これ 以上 ない こと を し ます 。,3.1169362684850626
私 は ある よう な こと を し ます 。,3.105252723422818
私 は いろいろ な 事 を し ます 。,3.0974925799796402
私 は これから 次 の こと を し ます 。,3.0879109554163264
私 は その よう に を し ます 。,3.085939605747649
私 は 我々 の 名前 と 同じ よう な こと を し ます 。,3.078886963829687
私 は 何 を し ます 。,3.074621876763826
私 は こんな こと を し ます 。,3.069624340905267
私 は この 場所 で 次 の こと を し ます 。,3.0646669904596315
私 は たくさん の こと を し ます 。,3.0617207290900494
私 は 彼 を 攻撃 し まし た ふり を し ます 。,3.044929878565839
私 は 同じ こと を し ます 。,3.032189084687793
私 は 私 の 関係 に関する いろいろ な こと を し ます 。,3.019231773222083
私 は いろいろ と 注意 を 払い ます が 、 気 を し ます 。,3.017215093438497
私 は 私 の 家族 の 仕事 を し ます 。,2.983010984691495
私 は 仕事 を し ます 。,2.970306577209233
私 は 、 とても とても この よう な こと を し ます 。,2.945986288947807
私 は 、 そう いう こと を し ます 。,2.940604931344693
私 は 彼 の ため に 何 を し ます 。,2.93678831664419
私 は 私 を 、 私 は 彼ら と を し ます 。,2.9205065891093476
私 は 私 の 私 性 に 基づい た こと を し ます 。,2.9116165854373897
私 は 同様 の こと を し ます 。,2.9040375078454206
私 は それ を 完全 に 取り 払お う を し ます 。,2.900981637405079
私 は 皆さん の ため に お 休み を し ます 。,2.900217410702137
私 は 私 に も 似 て いる よう な こと を し ます 。,2.8877876605200745
私 は 、 私 の こと を 「 」 と 言い方 を し ます 。,2.8864725862237233
私 は そう いう こと を し ます 。,2.8745255414585364
私 は 『 』 という こと を し ます 。,2.866428747366978
私 は あなた の こと を し ます 。,2.8461215119839114
私 は いくつ も の こと を し ます 。,2.8386645584811347
私 は 、 この 仕事 を し ます 。,2.8191692389739638
私 は 私 の 世話 を し ます 。,2.8075557481738964
私 は 彼 が こう し て いる こと を し ます 。,2.774460039381623
私 は 何 も 知ら ない でし た ので 心配 を し ます 。,2.7704031881736935
私 は あなた の 世話 を し ます 。,2.760379033497202
私 は 、 こう いう こと を し ます 。,2.754161420646709
私 は 多く の こと を し ます 。,2.722081600078245
私 は 、 この こと を し ます 。,2.7168285333508737
私 は こう の よう に 私 の 仕事 を し ます 。,2.710342412557094
私 は 私 と 同じ こと を し ます 。,2.7067417574940533
私 は いくつ か の こと を し ます 。,2.6984346406560786
私 は この こと を し ます 。,2.6796086724798993
私 は この 仕事 を し ます 。,2.6626826113500006
私 は こういう こと を し ます 。,2.662027807906132
私 は 、 次に 、 次 の こと を し ます 。,2.6277571584133304
私 は 様々 な こと を し ます 。,2.608953674840949
私 は そんな こと を し ます 。,2.5930429871329443
私 は 、 あなた の 私 、 私 の あなた を し ます 。,2.5849499683403656
私 は 「 よく 、 よく 、 よく 、 よく 、 仕事 を し ます 。,2.507622173197221
私 は 、 私 と 、 私 と 仕事 を し ます 。,2.455785876445874
私 は 、 次 の こと を し ます 。,2.4154182690566444
私 は 色々 な こと を し ます 。,2.4116306728940957
私 は 私 の 仕事 を し ます 。,2.3930396279142965
私 は 次 の よう な こと を し ます 。,2.3339378399907584
私 は 次 の こと を し ます 。,2.1621548320519643
私 は 以下 の こと を し ます 。,2.071040706929698
私 は 、 この よう な こと を し ます 。,2.000689694098599
私 は この よう な こと を し ます 。,1.9476717290698549
私 は 次 の よう に を し ます 。,1.848736809433563
